partner_transaction_id,member_id,merchant,optimized_date,transaction_amount,member_home_state,category
48376770553891164169139448601,420038783569810853056197,sephora,2017-04-28,96.34,Texas,Health & Beauty
15323891603517464865623011230,420038783569810853056197,airbnb,2017-09-09,340.67,Texas,Travel & Transportation
77495960686831607048022676390,420038783569810853056197,airbnb,2018-05-01,296.12,Texas,Travel & Transportation
53047730149575963942289794361,420038783569810853056197,sephora,2018-05-17,143.97,Texas,Health & Beauty
74392455253288258088396770356,420038783569810853056197,sephora,2018-05-25,-50.88,Texas,Health & Beauty
65793261352189860925837068874,420038783569810853056197,sephora,2018-12-17,69.28,Texas,Health & Beauty
26616361039867767544297984133,420038783569810853056197,sephora,2018-12-26,36.81,Texas,Health & Beauty
76814710755649339690854126341,420038783569810853056197,airbnb,2019-03-24,105.62,Texas,Travel & Transportation
16128884258425524698868463706,420038783569810853056197,airbnb,2019-03-26,-105.62,Texas,Travel & Transportation
42316736506504848433930214388,420038783569810853056197,airbnb,2019-03-27,117.59,Texas,Travel & Transportation
71765490419414736224452393095,420038783569810853056197,sephora,2019-07-13,48.71,Texas,Health & Beauty
4912249224250967906942323900,420038783569810853056197,sephora,2019-10-04,56.29,Texas,Health & Beauty
4264028066515121338615159454,420038783569810853056197,airbnb,2019-10-18,267.53,Texas,Travel & Transportation
23506734603665728205924192127,420038783569810853056197,sephora,2020-05-19,55.21,Texas,Health & Beauty
8549482223722356204230696368,420038783569810853056197,sephora,2020-05-22,59.54,Texas,Health & Beauty
72242870851433662071692330137,420038783569810853056197,airbnb,2020-09-29,51.5,Texas,Travel & Transportation
77263658882177484754109547848,420038783569810853056197,sephora,2020-12-04,28.68,Texas,Health & Beauty
19379828743919396368712044283,420038783569810853056197,sephora,2021-07-19,39.7,Texas,Health & Beauty
34205497494199468925901701023,420038783569810853056197,airbnb,2021-10-20,129.8,Texas,Travel & Transportation
20044982313372342591313395712,420038783569810853056197,airbnb,2021-11-10,-129.8,Texas,Travel & Transportation
32228000446573488291631232100,425870644175765952133949,sephora,2016-03-18,41.37,Massachusetts,Health & Beauty
32957322028272514167195560505,431336695494638747211203,airbnb,2021-04-05,158.26,Florida,Travel & Transportation
66360438720643208486801621947,431336695494638747211203,airbnb,2021-04-22,918.42,Florida,Travel & Transportation
39963656055682562262077033399,431336695494638747211203,airbnb,2021-04-30,-918.42,Florida,Travel & Transportation
53498497455538126976322601333,431336695494638747211203,airbnb,2021-04-30,-158.26,Florida,Travel & Transportation
10008357085890692288661491332,431336695494638747211203,airbnb,2021-05-13,133,Florida,Travel & Transportation
47016442605165898169340926165,436055011355233753433260,wayfair,2018-03-29,147.76,Texas,Home
60325800340396444490447606748,436055011355233753433260,airbnb,2019-10-19,223.53,Texas,Travel & Transportation
14800813255458290655702585045,436055011355233753433260,wayfair,2020-01-21,123.39,Texas,Home
74030371015841251326993294682,436055011355233753433260,wayfair,2020-09-25,41.12,Texas,Home
67003965144714822210431572,436055011355233753433260,wayfair,2021-01-11,81.18,Texas,Home
23217939351709034045643975657,436055011355233753433260,wayfair,2021-02-01,90.62,Texas,Home
41621122786286564127173306744,436055011355233753433260,wayfair,2021-02-26,94.15,Texas,Home
2610960483519552443722527742,440604210547640756084379,sephora,2016-07-24,151.58,South Carolina,Health & Beauty
32122241527237094411129764148,444786696319520382735929,stitch_fix,2021-08-15,66.78,Kentucky,Apparel & Accessories
65705419280672004808439298531,444786696319520382735929,stitch_fix,2021-11-06,20,Kentucky,Apparel & Accessories
3209169440770030315141565054,444786696319520382735929,stitch_fix,2021-11-22,25.44,Kentucky,Apparel & Accessories
26353836516198228316661830845,446265039801275873493781,dish,2016-01-01,193.59,Indiana,Telecommunication
22885923977227903253795687262,446265039801275873493781,dish,2016-01-14,94.09,Indiana,Telecommunication
77911581150156914898341900210,446265039801275873493781,dish,2016-04-14,5.06,Indiana,Telecommunication
6815225837605331638525770873,446265039801275873493781,dish,2016-05-15,135.45,Indiana,Telecommunication
24813933360740394432585905799,446265039801275873493781,dish,2016-07-11,45.95,Indiana,Telecommunication
58520892341306638640152004941,446463454292575745147609,wayfair,2016-02-11,62.53,Kentucky,Home
14029271104900195289419100844,446463454292575745147609,nintendo,2017-02-22,5.29,Kentucky,Home Entertainment
49727336615078096567069819367,446463454292575745147609,nintendo,2020-11-18,10,Kentucky,Home Entertainment
56117555534978087244859876456,446463454292575745147609,nintendo,2020-11-18,5.29,Kentucky,Home Entertainment
32626860589391593603229136634,446463454292575745147609,nintendo,2020-12-06,16.95,Kentucky,Home Entertainment
13632165512310098784509819618,446463454292575745147609,nintendo,2020-12-07,31.79,Kentucky,Home Entertainment
59153748827240029799566277517,446463454292575745147609,nintendo,2020-12-07,37.09,Kentucky,Home Entertainment
8258484865331195749454985068,446463454292575745147609,nintendo,2020-12-08,37.09,Kentucky,Home Entertainment
73170784977891336214580264911,446463454292575745147609,nintendo,2020-12-09,5.29,Kentucky,Home Entertainment
51799757911495527243378103652,446463454292575745147609,nintendo,2020-12-10,3.17,Kentucky,Home Entertainment
10318278281253868088737864390,446463454292575745147609,nintendo,2020-12-25,63.59,Kentucky,Home Entertainment
57386849639843270103728074856,446463454292575745147609,nintendo,2021-04-05,57.87,Kentucky,Home Entertainment
3507141807572863190720603063,446463454292575745147609,nintendo,2021-08-16,21.19,Kentucky,Home Entertainment
50406688617571498723735648860,446463454292575745147609,nintendo,2021-10-22,15.89,Kentucky,Home Entertainment
65878083674585947313088914717,446463454292575745147609,nintendo,2021-12-03,16.95,Kentucky,Home Entertainment
12046672132386463631963147158,446585298323912826718816,nintendo,2020-12-06,8.49,Illinois,Home Entertainment
77937423689234557870391072786,447058384548742298595213,airbnb,2017-07-13,505,Texas,Travel & Transportation
2061218749689915037419410911,447058384548742298595213,nintendo,2021-05-29,21.64,Texas,Home Entertainment
25882405877189351811314001858,447058384548742298595213,nintendo,2021-05-30,5.41,Texas,Home Entertainment
66253023238015925315929006797,447058384548742298595213,nintendo,2021-09-05,3.24,Texas,Home Entertainment
67974867769634683238153569571,447113070848114736561852,sephora,2018-11-14,106.57,Virginia,Health & Beauty
67720810510029386448652132132,447113070848114736561852,sephora,2019-02-14,153.73,Virginia,Health & Beauty
20629374586322520301830472850,447113070848114736561852,sephora,2019-05-06,78.76,Virginia,Health & Beauty
26757255570666974261959925597,447113070848114736561852,sephora,2019-05-31,7.07,Virginia,Health & Beauty
1637330574597220385226080860,447113070848114736561852,sephora,2019-06-30,48.44,Virginia,Health & Beauty
53018917094095128307639144419,447113070848114736561852,sephora,2019-08-04,2.11,Virginia,Health & Beauty
3038269540679924380538570832,447113070848114736561852,sephora,2019-08-23,28.64,Virginia,Health & Beauty
9205204823352582678160247656,447113070848114736561852,sephora,2019-10-07,67.39,Virginia,Health & Beauty
9722625736757218380302640490,447113070848114736561852,sephora,2019-11-17,32.64,Virginia,Health & Beauty
33362555492620773471029839729,447113070848114736561852,sephora,2020-01-19,87.4,Virginia,Health & Beauty
39518684946061251780030862556,447113070848114736561852,sephora,2020-02-14,71.6,Virginia,Health & Beauty
22972880032689098074805251410,447113070848114736561852,sephora,2020-03-13,25.27,Virginia,Health & Beauty
48777865168123706685148531489,447113070848114736561852,sephora,2020-04-25,136.9,Virginia,Health & Beauty
16883445203563333862523809979,447113070848114736561852,nintendo,2020-06-15,9.99,Virginia,Home Entertainment
63543344912980981783859905936,447113070848114736561852,sephora,2020-09-10,176.91,Virginia,Health & Beauty
12500605134639881163364441413,447113070848114736561852,sephora,2020-10-09,90.56,Virginia,Health & Beauty
4551115595594820179540853106,447113070848114736561852,sephora,2020-12-20,193.75,Virginia,Health & Beauty
19767705515152636668549250650,447113070848114736561852,sephora,2021-06-14,47.71,Virginia,Health & Beauty
25263467251559240624995143479,447113070848114736561852,sephora,2021-07-19,98.98,Virginia,Health & Beauty
49353098595835603557510294977,447113070848114736561852,sephora,2021-12-03,86.12,Virginia,Health & Beauty
43060371547326998298867447454,452497410232370153812660,airbnb,2016-09-27,336,Virginia,Travel & Transportation
19468084032751530042273020798,452497410232370153812660,airbnb,2016-09-28,-175,Virginia,Travel & Transportation
48323466113146906045849680583,452497410232370153812660,airbnb,2016-10-02,370,Virginia,Travel & Transportation
46730326807632048989679791439,452497410232370153812660,wayfair,2019-07-12,56.92,Virginia,Home
39891564484379560162372965974,452497410232370153812660,wayfair,2020-02-27,133.55,Virginia,Home
13128785683349437781192386750,453142450952548263791472,lululemon,2016-01-21,104.86,Pennsylvania,Apparel & Accessories
62485408791224294923532602007,453142450952548263791472,sephora,2016-01-27,303.88,Pennsylvania,Health & Beauty
10479245696795817824529888075,453142450952548263791472,sephora,2016-03-19,146.59,Pennsylvania,Health & Beauty
31130736474130010922436438978,453142450952548263791472,sephora,2016-11-01,82.68,Pennsylvania,Health & Beauty
63165261277822748922555539487,453142450952548263791472,sephora,2017-06-10,147.66,Pennsylvania,Health & Beauty
36995054649016128268016908201,453142450952548263791472,sephora,2017-11-22,83.85,Pennsylvania,Health & Beauty
67493016596898814158887542718,453142450952548263791472,sephora,2018-01-08,71,Pennsylvania,Health & Beauty
62265430862684310947297820704,453142450952548263791472,sephora,2018-01-14,166,Pennsylvania,Health & Beauty
59724694233374843655089288114,453142450952548263791472,sephora,2018-03-11,96.46,Pennsylvania,Health & Beauty
65552482773932071573005385171,453142450952548263791472,sephora,2018-04-07,29.68,Pennsylvania,Health & Beauty
8266007207369384594183771128,453142450952548263791472,sephora,2018-07-27,66.78,Pennsylvania,Health & Beauty
7404464506642264142178156546,453142450952548263791472,sephora,2018-08-17,80.56,Pennsylvania,Health & Beauty
36514390662450693544868647376,453142450952548263791472,sephora,2018-08-28,222.39,Pennsylvania,Health & Beauty
62462200839256152907734725860,453142450952548263791472,sephora,2018-08-28,212,Pennsylvania,Health & Beauty
29141379753672599763481299116,453142450952548263791472,sephora,2018-08-30,22.05,Pennsylvania,Health & Beauty
62959088074660321726492032187,453142450952548263791472,sephora,2018-08-30,254.4,Pennsylvania,Health & Beauty
65526199760011872399126214080,453142450952548263791472,sephora,2018-08-30,13.57,Pennsylvania,Health & Beauty
63907202270281192577431770407,453142450952548263791472,sephora,2018-10-08,31.8,Pennsylvania,Health & Beauty
48679523803626777929492990488,453142450952548263791472,sephora,2018-10-28,73.63,Pennsylvania,Health & Beauty
11384744514175281043508864372,453142450952548263791472,sephora,2018-11-04,-1.29,Pennsylvania,Health & Beauty
32136515765604770809578175267,453142450952548263791472,sephora,2018-11-09,121.26,Pennsylvania,Health & Beauty
61079250477434787585667104184,453142450952548263791472,sephora,2018-11-30,-33.07,Pennsylvania,Health & Beauty
8015528647070155038175228135,453142450952548263791472,sephora,2019-02-02,65.72,Pennsylvania,Health & Beauty
51366624676840622897363461397,453142450952548263791472,sephora,2019-02-03,10.6,Pennsylvania,Health & Beauty
48217021467581807595936960496,453142450952548263791472,sephora,2019-03-18,46.64,Pennsylvania,Health & Beauty
34590133441588808049966845613,453142450952548263791472,sephora,2019-04-21,99.64,Pennsylvania,Health & Beauty
21613053505937789304557924034,453142450952548263791472,sephora,2019-04-27,111.51,Pennsylvania,Health & Beauty
18968270245306114660039131206,453142450952548263791472,sephora,2019-05-10,40.66,Pennsylvania,Health & Beauty
19375997300199177379450473638,453142450952548263791472,sephora,2019-05-12,80.25,Pennsylvania,Health & Beauty
20440734599293986087808120899,453142450952548263791472,sephora,2019-06-02,19.08,Pennsylvania,Health & Beauty
65994003825643220782096073271,453142450952548263791472,sephora,2019-06-03,59.36,Pennsylvania,Health & Beauty
15691487808965034901962693750,453142450952548263791472,sephora,2019-07-02,132.23,Pennsylvania,Health & Beauty
54603265972895394957018906792,453142450952548263791472,sephora,2019-07-02,25.8,Pennsylvania,Health & Beauty
25590265901625434426501144169,453142450952548263791472,sephora,2019-07-26,187.62,Pennsylvania,Health & Beauty
30709688907374478633574530222,459665432513802923713712,airbnb,2018-07-05,1965.93,Hawaii,Travel & Transportation
10178544929095996922632695959,459665432513802923713712,nintendo,2018-09-15,32.66,Hawaii,Home Entertainment
11409116073942747839148015964,459665432513802923713712,nintendo,2018-09-20,20.19,Hawaii,Home Entertainment
7395468689849713606169281899,459665432513802923713712,nintendo,2018-09-20,25.33,Hawaii,Home Entertainment
75946102058572937036049122854,459665432513802923713712,nintendo,2018-09-20,100,Hawaii,Home Entertainment
67434345392074641345579667014,459665432513802923713712,nintendo,2018-09-22,10.78,Hawaii,Home Entertainment
76677720520312096912207886973,461040215710544640164481,wayfair,2017-05-03,326.71,Texas,Home
22960012349327769875714231222,461040215710544640164481,nintendo,2020-04-05,64.94,Texas,Home Entertainment
54186053802369517556244639974,461040215710544640164481,nintendo,2020-04-10,18.39,Texas,Home Entertainment
50562432523163705861338837793,461040215710544640164481,nintendo,2020-04-16,5.4,Texas,Home Entertainment
17728323437440325437568570941,461040215710544640164481,nintendo,2020-04-20,64.94,Texas,Home Entertainment
65064706357877595173067703112,461040215710544640164481,nintendo,2021-04-09,21.64,Texas,Home Entertainment
30589411633338959274644368906,463215172121419928133258,caribou_coffee,2019-03-22,3.18,Georgia,Restaurants
67793818516110997351728728452,463215172121419928133258,caribou_coffee,2019-03-22,6.15,Georgia,Restaurants
42657640645886089953914580103,463215172121419928133258,caribou_coffee,2019-03-28,3.18,Georgia,Restaurants
69486075692012899883175052267,463215172121419928133258,caribou_coffee,2019-03-30,6.04,Georgia,Restaurants
56740206475236223400689127801,463215172121419928133258,caribou_coffee,2019-05-08,3.33,Georgia,Restaurants
16011712485844323828942275715,463215172121419928133258,caribou_coffee,2019-05-16,6.36,Georgia,Restaurants
34150420787791827813327993502,463215172121419928133258,caribou_coffee,2019-05-16,1.72,Georgia,Restaurants
17541846253727929919398540290,465380320324303836828815,airbnb,2016-10-12,747,Texas,Travel & Transportation
36210864641435582117968108791,465380320324303836828815,nintendo,2017-05-14,21.68,Texas,Home Entertainment
21619078260364742276325371079,465380320324303836828815,nintendo,2018-09-29,100,Texas,Home Entertainment
27374914272041595505543390616,465380320324303836828815,nintendo,2018-09-30,20,Texas,Home Entertainment
26828085310107348215820990067,465380320324303836828815,wayfair,2018-11-18,190.51,Texas,Home
78951490606212867092902031325,465380320324303836828815,wayfair,2018-12-18,251.48,Texas,Home
10030871194589581060112562299,465380320324303836828815,nintendo,2018-12-25,10,Texas,Home Entertainment
44315544297881551857351749054,465380320324303836828815,nintendo,2018-12-25,100,Texas,Home Entertainment
11449336073328251982013159723,465380320324303836828815,nintendo,2019-01-04,3.09,Texas,Home Entertainment
8353860700409065483606784347,465380320324303836828815,airbnb,2019-02-01,773.67,Texas,Travel & Transportation
6235796037344841580155062378,465380320324303836828815,nintendo,2019-02-04,4.33,Texas,Home Entertainment
18386556607640271997216097688,465380320324303836828815,nintendo,2019-03-05,4.33,Texas,Home Entertainment
5455128351002143493990248900,465380320324303836828815,nintendo,2019-04-04,4.33,Texas,Home Entertainment
15432981486746559860238561359,465380320324303836828815,airbnb,2019-04-21,615,Texas,Travel & Transportation
75271533336516242587408397303,465380320324303836828815,nintendo,2019-04-21,2.37,Texas,Home Entertainment
76157234492030416497677758260,465380320324303836828815,nintendo,2019-05-06,4.33,Texas,Home Entertainment
18741252314545489651500643770,465380320324303836828815,nintendo,2019-06-02,4.33,Texas,Home Entertainment
64002046705160246434948500621,465380320324303836828815,nintendo,2019-07-03,4.33,Texas,Home Entertainment
9920380584072492448458014482,465380320324303836828815,nintendo,2019-08-02,4.33,Texas,Home Entertainment
60419093831038771521320033174,465380320324303836828815,nintendo,2019-09-03,4.33,Texas,Home Entertainment
40627655473662400498268322647,465380320324303836828815,nintendo,2019-10-01,4.33,Texas,Home Entertainment
35888208942067838672427484647,465380320324303836828815,wayfair,2019-10-19,273.16,Texas,Home
43115980022793624635008618521,465380320324303836828815,nintendo,2019-10-31,4.33,Texas,Home Entertainment
34722356349258180736548145986,465380320324303836828815,nintendo,2019-12-02,4.33,Texas,Home Entertainment
55350190490702178326650001289,465380320324303836828815,stitch_fix,2019-12-21,20,Texas,Apparel & Accessories
45821445236088704554328524045,465380320324303836828815,nintendo,2019-12-30,4.33,Texas,Home Entertainment
38856324938854792032635753204,465380320324303836828815,stitch_fix,2020-01-02,20,Texas,Apparel & Accessories
6301641574789762542930647251,465380320324303836828815,stitch_fix,2020-01-03,105.74,Texas,Apparel & Accessories
6409827359376985056753092276,465380320324303836828815,stitch_fix,2020-01-09,44.5,Texas,Apparel & Accessories
55884966965394297143389880979,465380320324303836828815,stitch_fix,2020-02-24,42.87,Texas,Apparel & Accessories
40491925823063799764335111525,465380320324303836828815,stitch_fix,2020-03-12,41.19,Texas,Apparel & Accessories
57181191634914217454869440411,465380320324303836828815,stitch_fix,2020-03-22,20,Texas,Apparel & Accessories
68764977464202256625207936356,465380320324303836828815,stitch_fix,2020-04-04,20,Texas,Apparel & Accessories
21081048686157968508900123437,465380320324303836828815,airbnb,2020-04-08,121.71,Texas,Travel & Transportation
49513578563472383825071970454,465380320324303836828815,stitch_fix,2020-04-23,231.71,Texas,Apparel & Accessories
43107290445328637760387657768,465380320324303836828815,stitch_fix,2020-05-02,179.19,Texas,Apparel & Accessories
24992011956171142139860904415,465380320324303836828815,stitch_fix,2020-05-08,20,Texas,Apparel & Accessories
563097854335279174875545540,465380320324303836828815,stitch_fix,2020-05-23,45.53,Texas,Apparel & Accessories
11348801900231345807832540807,465380320324303836828815,stitch_fix,2020-05-31,20,Texas,Apparel & Accessories
16098909986823134422178128444,465380320324303836828815,caribou_coffee,2020-06-25,8.64,Texas,Restaurants
22357917420071521473851525826,465380320324303836828815,stitch_fix,2020-06-29,193,Texas,Apparel & Accessories
60236722535506898870949278404,465380320324303836828815,stitch_fix,2020-07-02,20,Texas,Apparel & Accessories
62819625738234503552284757950,465380320324303836828815,stitch_fix,2020-07-03,-123.57,Texas,Apparel & Accessories
67144089383468320444574604614,465380320324303836828815,stitch_fix,2020-09-18,152.11,Texas,Apparel & Accessories
37555434743727049082167782805,465380320324303836828815,stitch_fix,2020-09-26,49,Texas,Apparel & Accessories
62621507146242253143367598314,465380320324303836828815,stitch_fix,2020-09-27,80.91,Texas,Apparel & Accessories
30667154002534393117268284085,465380320324303836828815,stitch_fix,2020-10-18,170.06,Texas,Apparel & Accessories
50943005839670776097406004451,465380320324303836828815,stitch_fix,2020-11-06,245.19,Texas,Apparel & Accessories
31480629735250498452693942881,465380320324303836828815,stitch_fix,2020-11-29,126.64,Texas,Apparel & Accessories
22943854719224792140220695615,465380320324303836828815,stitch_fix,2020-12-21,95.26,Texas,Apparel & Accessories
63756400256163588332324942130,465380320324303836828815,stitch_fix,2020-12-23,20,Texas,Apparel & Accessories
7333403620778487548400063642,465380320324303836828815,stitch_fix,2021-01-13,203.66,Texas,Apparel & Accessories
13192193522540566602202737148,465380320324303836828815,stitch_fix,2021-01-15,95.26,Texas,Apparel & Accessories
36976690971497019830823855259,465380320324303836828815,stitch_fix,2021-01-15,266.3,Texas,Apparel & Accessories
1591296131847146925458392612,465380320324303836828815,airbnb,2021-02-01,1057.04,Texas,Travel & Transportation
57885941497202691725291854387,465380320324303836828815,stitch_fix,2021-02-09,43.3,Texas,Apparel & Accessories
35321767827158165675068766740,465380320324303836828815,stitch_fix,2021-02-27,161.3,Texas,Apparel & Accessories
25407376234432021148412561723,465380320324303836828815,airbnb,2021-03-14,-528.52,Texas,Travel & Transportation
55634176296054156348213608661,465380320324303836828815,stitch_fix,2021-04-05,158.59,Texas,Apparel & Accessories
23810759365424888442826739769,465380320324303836828815,stitch_fix,2021-05-02,94.18,Texas,Apparel & Accessories
51471954293660232749616320562,465380320324303836828815,stitch_fix,2021-05-09,135.59,Texas,Apparel & Accessories
44579115257467563373999522049,465380320324303836828815,stitch_fix,2021-06-16,-23.55,Texas,Apparel & Accessories
32812232893520887234827811070,465380320324303836828815,stitch_fix,2021-06-27,154.26,Texas,Apparel & Accessories
36536240298921011830076377659,465380320324303836828815,stitch_fix,2021-07-30,235.41,Texas,Apparel & Accessories
37427487671269727615056673715,465380320324303836828815,stitch_fix,2021-08-23,62.29,Texas,Apparel & Accessories
77670536712174878679038244465,465380320324303836828815,stitch_fix,2021-09-02,254.13,Texas,Apparel & Accessories
9967176911303820031900640246,465380320324303836828815,stitch_fix,2021-09-05,89.83,Texas,Apparel & Accessories
48158288817176878287817444512,465380320324303836828815,stitch_fix,2021-09-12,160.25,Texas,Apparel & Accessories
9885002678321404079097483254,465380320324303836828815,stitch_fix,2021-09-23,121.24,Texas,Apparel & Accessories
67688748730993122279226740863,465380320324303836828815,stitch_fix,2021-09-25,49,Texas,Apparel & Accessories
14466330937574733093656629599,465380320324303836828815,stitch_fix,2021-10-20,142.6,Texas,Apparel & Accessories
58791231174749344408202037945,465380320324303836828815,stitch_fix,2021-10-31,152.12,Texas,Apparel & Accessories
67749094904221587860028115363,465380320324303836828815,stitch_fix,2021-10-31,163.49,Texas,Apparel & Accessories
14973558127112957856599472688,465380320324303836828815,stitch_fix,2021-11-01,47.63,Texas,Apparel & Accessories
58025817398208420788244557327,465380320324303836828815,stitch_fix,2021-11-15,244.71,Texas,Apparel & Accessories
39506991504339349939183608682,47020794040534386446045,sephora,2016-01-12,21.75,Illinois,Health & Beauty
13215887462661063646169825037,47020794040534386446045,sephora,2016-03-13,52.68,Illinois,Health & Beauty
8852595423301621992472003881,47020794040534386446045,sephora,2016-03-20,26.34,Illinois,Health & Beauty
74167431772918883368281994857,47020794040534386446045,sephora,2016-05-15,28.54,Illinois,Health & Beauty
38967638688117763566558172353,47020794040534386446045,sephora,2016-06-11,43.55,Illinois,Health & Beauty
10907320485137389511257488693,47020794040534386446045,sephora,2016-06-21,35.28,Illinois,Health & Beauty
2579201351869001148781836235,47020794040534386446045,sephora,2016-09-18,69.46,Illinois,Health & Beauty
70993615251497375788530694982,47020794040534386446045,sephora,2016-10-09,60.64,Illinois,Health & Beauty
23916777631279262720511038055,47020794040534386446045,sephora,2016-10-29,68.36,Illinois,Health & Beauty
46890643641706567033904124008,47020794040534386446045,sephora,2016-11-11,26.46,Illinois,Health & Beauty
22713738606714020786028889835,47020794040534386446045,sephora,2017-01-04,27.95,Illinois,Health & Beauty
68665429199851788336832486549,47020794040534386446045,sephora,2017-02-09,93.5,Illinois,Health & Beauty
27856974551625823575675068513,47020794040534386446045,lululemon,2017-03-06,155.1,Illinois,Apparel & Accessories
5140466770470584244548021282,47020794040534386446045,sephora,2017-03-11,63.28,Illinois,Health & Beauty
67766550617276042869904269903,47020794040534386446045,sephora,2017-03-15,72.77,Illinois,Health & Beauty
50056441490601432804682146883,47020794040534386446045,sephora,2017-03-19,-6.69,Illinois,Health & Beauty
22487093599545685467461779428,47020794040534386446045,sephora,2017-03-20,-1.87,Illinois,Health & Beauty
15537254281845008310634652971,47020794040534386446045,lululemon,2017-03-21,-29.7,Illinois,Apparel & Accessories
16466250145222850238476421890,47020794040534386446045,sephora,2017-04-24,24.61,Illinois,Health & Beauty
65591462522190078147549485009,47020794040534386446045,sephora,2017-04-24,-36.47,Illinois,Health & Beauty
23394666288359481290366911762,47020794040534386446045,sephora,2017-04-30,-24.61,Illinois,Health & Beauty
70117236459839514003512933317,47020794040534386446045,sephora,2017-05-01,48.77,Illinois,Health & Beauty
69701644838017521787156363998,47020794040534386446045,sephora,2017-05-22,10,Illinois,Health & Beauty
67952544752186636061251838030,47020794040534386446045,sephora,2017-06-04,128.59,Illinois,Health & Beauty
78510003973171834876321268755,47020794040534386446045,sephora,2017-07-03,60.36,Illinois,Health & Beauty
60767490005692065691131516129,47020794040534386446045,sephora,2017-07-27,76.15,Illinois,Health & Beauty
49982199541501100273866766216,47020794040534386446045,sephora,2017-08-05,87.95,Illinois,Health & Beauty
54176233369628641350838100102,47020794040534386446045,sephora,2017-08-05,-36.3,Illinois,Health & Beauty
75849155542973759942502338777,47020794040534386446045,sephora,2017-09-25,100.82,Illinois,Health & Beauty
2958420322393976627091349990,47020794040534386446045,sephora,2017-11-12,29.85,Illinois,Health & Beauty
62371896187550254174022922314,47020794040534386446045,sephora,2017-11-19,133.88,Illinois,Health & Beauty
35273558362962344927996711057,47020794040534386446045,sephora,2017-11-25,66.7,Illinois,Health & Beauty
8002795888437472597832982620,47020794040534386446045,sephora,2017-11-25,43.56,Illinois,Health & Beauty
52656792494742196986910361679,47020794040534386446045,sephora,2017-12-07,-1.95,Illinois,Health & Beauty
68911529097765684443869175979,47020794040534386446045,sephora,2017-12-17,33.47,Illinois,Health & Beauty
19307090256193184427846634409,47020794040534386446045,wayfair,2017-12-20,648.28,Illinois,Home
24810412236886911382199875289,47020794040534386446045,sephora,2017-12-29,39.08,Illinois,Health & Beauty
37240928062666658298974360077,47020794040534386446045,sephora,2018-02-20,53.23,Illinois,Health & Beauty
26953513436312686713318503704,47020794040534386446045,sephora,2018-02-22,97.6,Illinois,Health & Beauty
62120934597540617077663967952,47020794040534386446045,sephora,2018-03-15,73.85,Illinois,Health & Beauty
38495451929309040150976547328,47020794040534386446045,sephora,2018-03-27,61.63,Illinois,Health & Beauty
24435279894942907653013006865,47020794040534386446045,sephora,2018-04-06,-21.25,Illinois,Health & Beauty
60356965385193174976637282845,47020794040534386446045,sephora,2018-04-27,52.39,Illinois,Health & Beauty
5651562694764982226734513288,47020794040534386446045,sephora,2018-04-28,57.33,Illinois,Health & Beauty
29020298644550116425343528310,47020794040534386446045,sephora,2018-05-19,10,Illinois,Health & Beauty
37477184803780028112620247535,47020794040534386446045,sephora,2018-05-20,127.89,Illinois,Health & Beauty
41397976632679591401229395692,47020794040534386446045,sephora,2018-05-20,52.09,Illinois,Health & Beauty
62961377755884310278047056303,47020794040534386446045,sephora,2018-06-30,55.77,Illinois,Health & Beauty
11522734200141792984201009986,47020794040534386446045,sephora,2018-07-07,75.9,Illinois,Health & Beauty
18311829289493408331977273868,47020794040534386446045,sephora,2018-08-24,64.35,Illinois,Health & Beauty
25973282172885448156842048939,47020794040534386446045,sephora,2018-08-26,69.85,Illinois,Health & Beauty
74611322155091287823340279028,47020794040534386446045,sephora,2018-08-31,32.82,Illinois,Health & Beauty
17542408706123956805334788797,47020794040534386446045,sephora,2018-10-13,30.03,Illinois,Health & Beauty
6100888469529530850038638041,47020794040534386446045,sephora,2018-11-04,40.76,Illinois,Health & Beauty
75619776938758122360906334051,47020794040534386446045,sephora,2018-11-10,99.88,Illinois,Health & Beauty
18959992249619527440149373776,47020794040534386446045,sephora,2018-12-02,38.61,Illinois,Health & Beauty
66875471883064256359343219556,47020794040534386446045,sephora,2018-12-16,122.18,Illinois,Health & Beauty
21650333295865254223976340440,47020794040534386446045,sephora,2018-12-21,39.12,Illinois,Health & Beauty
73561974689262968265320059355,47020794040534386446045,sephora,2019-01-13,108.05,Illinois,Health & Beauty
69416084835757345022793695054,47020794040534386446045,sephora,2019-01-18,30.03,Illinois,Health & Beauty
11312904220543442709156831702,47020794040534386446045,sephora,2019-01-28,63.28,Illinois,Health & Beauty
15180123635288313496636791519,47020794040534386446045,sephora,2019-02-09,94.26,Illinois,Health & Beauty
1101054680105025206260228136,47020794040534386446045,sephora,2019-02-22,65.42,Illinois,Health & Beauty
58430805451797557047332004432,47020794040534386446045,sephora,2019-03-13,134.94,Illinois,Health & Beauty
12663048192353705562319932988,47020794040534386446045,sephora,2019-03-25,64.5,Illinois,Health & Beauty
36618944326328838645065028547,47020794040534386446045,sephora,2019-03-31,77.76,Illinois,Health & Beauty
1635695691830795309159916369,47020794040534386446045,sephora,2019-04-22,66,Illinois,Health & Beauty
55250761390296387598142246437,47020794040534386446045,sephora,2019-05-03,33.44,Illinois,Health & Beauty
17678083110613871551490617176,47020794040534386446045,sephora,2019-05-20,161.52,Illinois,Health & Beauty
52490800224208907593149702406,47020794040534386446045,sephora,2019-05-22,-25.8,Illinois,Health & Beauty
